date,organization,count,rn
2020-03-05,Centers For Disease,1,1
2020-03-05,John Hopkins Whiting School Of Engineering,1,2
2020-03-05,Vermont Health,1,3
2020-03-08,Facebook,1,3
2020-03-08,United States,1,4
2020-03-08,Vermont Department Of Health,1,5
2020-03-08,Vermont Medical Center Our,1,6
2020-03-08,Centers For Disease,2,1
2020-03-08,Vermont Health,2,2
2020-03-10,Maine Bureau Of Insurance Superintendent,1,6
2020-03-10,Maine Bureau Of Insurance Superintendent Eric Cioppa,1,7
2020-03-10,Tribune Content Agency,1,8
2020-03-10,Aetna,2,1
2020-03-10,America Health Insurance,2,2
2020-03-10,Cigna,2,3
2020-03-10,Maine Center,2,4
2020-03-10,Maine Legislature,2,5
2020-03-13,Appropriations Committee,1,1
2020-03-13,Center Maine Medical Center,1,2
2020-03-13,Coronavirus Response Team,1,3
2020-03-13,Department Of Health,1,4
2020-03-13,Human Services,1,5
2020-03-13,Human Services In Augusta,1,6
2020-03-13,Maine Bureau Of Insurance,1,7
2020-03-13,Maine Center,1,8
2020-03-13,Maine Centers For Disease,1,9
2020-03-13,Maine Emergency Management Agency,1,10
2020-03-13,Maine Emergency Management Association,1,11
2020-03-13,Maine Hospital Association,1,12
2020-03-13,Maine Medical Association,1,13
2020-03-13,Maine Medical Center,1,14
2020-03-13,Maine State Legislature,1,15
2020-03-13,Senate Chamber,1,16
2020-03-13,Senate Health Committee,1,17
2020-03-13,United States,1,18
2020-03-14,Nan,1,1
2020-03-17,Senate Republican Leader Dana Dow,1,1
2020-03-18,Budget Stabilization Fund,1,1
2020-03-18,Financial Affairs Committee,1,2
2020-03-20,Nan,1,1
2020-03-24,American Civil Liberties Union,1,1
2020-03-24,National Association Of Criminal Defense Lawyers,1,2
2020-03-24,National Urban League,1,3
2020-03-24,Police Benevolent Association,1,4
2020-03-30,Community Supervision,1,1
2020-03-30,York State Correctional Officers Police Benevolent Association,1,2
2020-03-30,York State Department Of Corrections,1,3
2020-03-30,York State Office Of Mental Health,1,4
2020-03-31,Community Supervision,1,1
2020-03-31,York State Correctional Officers Police Benevolent Association,1,2
2020-03-31,York State Department Of Corrections,1,3
2020-03-31,York State Office Of Mental Health,1,4
2020-04-03,Aerospace Workers Local,1,1
2020-04-03,Bath Iron Works,1,2
2020-04-03,Department Of Defense,1,3
2020-04-03,International Association Of Machinists,1,4
2020-04-03,Maine State Senate,1,5
2020-04-04,Aerospace Workers Local,1,1
2020-04-04,Bath Iron Works,1,2
2020-04-04,Department Of Defense,1,3
2020-04-04,International Association Of Machinists,1,4
2020-04-04,Maine State Senate,1,5
2020-04-09,Cornerstone Burger Co,1,1
2020-04-09,Department Of Labor,1,2
2020-04-09,Facebook,1,3
