date,organization,count,rn
2020-02-19,National Quarantine Center,1,1
2020-02-19,Nebraska Public Health Labs,1,2
2020-02-19,Princess Cruises,1,3
2020-02-19,United States,1,4
2020-02-19,University Of Nebraska Medical Center,1,5
2020-02-22,Public Health,1,2
2020-02-22,United States,2,1
2020-02-27,Alcoa,2,1
2020-02-27,Centers For Disease,2,2
2020-02-27,Development Services,2,3
2020-02-27,Seveirville Housing Authority,2,4
2020-02-27,Verizon,2,5
2020-03-01,Airport Authority,3,1
2020-03-01,Evergreenhealth Medical Center,3,2
2020-03-01,Knoxville Airport Authority,3,3
2020-03-01,National Voluntary Organizations Active In Disaster,3,4
2020-03-01,Tennessee Department Of Health,3,5
2020-03-01,United States,3,6
2020-03-06,Centers For Disease,1,2
2020-03-06,Centers For Disease Control,1,3
2020-03-06,Covenant Health,1,4
2020-03-06,Department Of Health,1,5
2020-03-06,Fort Sanders Regional Medical Center,1,6
2020-03-06,Health Department,1,7
2020-03-06,Knox Co,1,8
2020-03-06,Tennessee Department Of Health,2,1
2020-03-09,Houston Middle School,1,1
2020-03-09,Tennessee Department Of Health,1,2
2020-03-11,Blount County Health Department,1,1
2020-03-11,Blount Partnership,1,2
2020-03-11,Facebook,1,3
2020-03-11,Partnership Communications,1,4
2020-03-13,Health Department,1,1
2020-03-13,Human Services,1,2
2020-03-13,Maryville College,1,3
2020-03-13,Nan,1,4
2020-03-13,Pellissippi State Community College,1,5
2020-03-13,United States,1,6
2020-03-13,University Of Tennessee,1,7
2020-03-13,Ut Health Science Center,1,8
2020-03-14,Alcoa,1,3
2020-03-14,Alcoa First Baptist Church,1,4
2020-03-14,Catholic Diocese Of Knoxville,1,5
2020-03-14,Communications Jim Wogan,1,6
2020-03-14,Facebook,1,7
2020-03-14,Foothills Church,1,8
2020-03-14,Network Of Churches,1,9
2020-03-14,Roman Catholic Church,1,10
2020-03-14,Smoky Mountain Presbyterian Church,1,11
2020-03-14,Youtube,1,12
2020-03-14,Knoxville Airport Authority Vice,2,1
2020-03-14,Small Business Administration,2,2
2020-03-15,Associated Press,1,1
2020-03-15,Facebook,1,2
2020-03-15,Food City,1,3
2020-03-19,American Airlines Flight,1,15
2020-03-19,Blount Memorial Physicians Group,1,16
2020-03-19,Central Point Church,1,17
2020-03-19,Cherokee Middle School,1,18
2020-03-19,Disney,1,19
2020-03-19,Elementary School,1,20
2020-03-19,Eslinger Court,1,21
2020-03-19,Grainger High School,1,22
2020-03-19,Greenback Public School,1,23
2020-03-19,Harriman High School,1,24
2020-03-19,High Praises Church,1,25
2020-03-19,Johns Hopkins University,1,26
2020-03-19,Joppa Elementary School,1,27
2020-03-19,Joppa School,1,28
2020-03-19,Knoxville Airport Authority,1,29
2020-03-19,Midway Middle School,1,30
2020-03-19,Patriot Academy,1,31
2020-03-19,Philadelphia Elementary School,1,32
2020-03-19,Rockwood High School,1,33
2020-03-19,Second Harvest Food Bank,1,34
2020-03-19,Steekee Elementary School,1,35
2020-03-19,Tennessee Medical Group,1,36
2020-03-19,Thorn Hill Community Center,1,37
2020-03-19,Washburn School,1,38
2020-03-19,White Pine School,1,39
2020-03-19,World Health Organization,1,40
2020-03-19,Alcoa High School,2,3
2020-03-19,Alcoa Kiwanis Club Pancake Breakfast,2,4
2020-03-19,Everett Senior Center,2,5
2020-03-19,Fatima Catholic Church Spring Market,2,6
2020-03-19,First United Methodist Church,2,7
2020-03-19,Keep Blount Beautiful Townsend Community Cleanup,2,8
