date,organization,count,rn
2020-03-28,American Civil Liberties Union,2,1
2020-03-28,Leadership Council On Civil,2,2
2020-03-28,Mcdonald,2,3
2020-03-28,Missouri Association Of Prosecuting Attorneys,2,4
2020-03-28,Missouri State Public Defenders Office,2,5
2020-03-28,Missouri Supreme Court,2,6
2020-03-28,National Governors Association,2,7
2020-03-28,National Sheriffs Association,2,8
2020-05-13,Department Of Health,1,1
2020-05-13,Missouri Department Of Health,1,2
2020-05-13,Senior Services,1,3
2020-05-14,Beaty Capital Group,1,1
2020-05-14,Department Of Health,1,2
2020-05-14,Missouri Department Of Health,1,3
2020-05-14,Senior Services,1,4
2020-05-27,National Weather Service,2,2
2020-05-27,Noel Fire Department,3,1
2020-06-15,Health Department,1,6
2020-06-15,Branson Post Office,2,1
2020-06-15,Louis University,2,2
2020-06-15,Mcdonald,2,3
2020-06-15,Twitter,2,4
2020-06-15,Walmart,2,5
2020-06-18,Mcdonald,1,1
2020-06-18,Missouri Department Of Health,1,2
2020-06-18,National Guard,1,3
2020-06-18,Senior Services,1,4
2020-06-19,Health Department,1,5
2020-06-19,Mcdonald,2,1
2020-06-19,Missouri Department Of Health,2,2
2020-06-19,National Guard,2,3
2020-06-19,Senior Services,2,4
2020-06-21,Mcdonald,1,1
2020-06-21,Tribune Content Agency,1,2
2020-06-21,Tyson Foods,1,3
2020-06-22,Pepsico Inc,1,7
2020-06-22,Department Of Health,4,5
2020-06-22,Senior Services,4,6
2020-06-22,Facebook,7,4
2020-06-22,United States,9,3
2020-06-22,Tyson Foods,11,2
2020-06-22,Mcdonald,13,1
2020-06-23,Associated Press,1,9
2020-06-23,Tribune Content Agency,1,10
2020-06-23,Community Baptist Church,2,5
2020-06-23,Department Of Health,2,6
2020-06-23,Noel Post Office,2,7
2020-06-23,Senior Services,2,8
2020-06-23,Facebook,4,3
2020-06-23,United States,4,4
2020-06-23,Tyson Foods,7,2
2020-06-23,Mcdonald,9,1
2020-06-24,Associated Press,1,8
2020-06-24,First Baptist Church,1,9
2020-06-24,Missouri Department Of Health,1,10
2020-06-24,Missouri National Guard,1,11
2020-06-24,National Guard,1,12
2020-06-24,Senior Services,1,13
2020-06-24,Missouri Democratic Party,3,6
2020-06-24,Missouri Democratic Party On,3,7
2020-06-24,Centers For Disease,4,3
2020-06-24,Community Baptist Church,4,4
2020-06-24,Noel Post Office,4,5
2020-06-24,Mcdonald,7,2
2020-06-24,Tyson Foods,8,1
2020-06-25,Centers For Disease,1,1
2020-06-25,Missouri Democratic Party,1,2
2020-06-25,Missouri Democratic Party On,1,3
2020-06-25,Tyson Foods,1,4
