date,organization,count,rn
2020-03-18,Bledsoe County High School,1,1
2020-03-18,Facebook,1,2
2020-03-18,Providence School Of Nursing,1,3
2020-03-18,Recreation Center,1,4
2020-03-18,Student Health Center,1,5
2020-03-18,Student Health Services Center,1,6
2020-03-18,Tennessee Department Of Health,1,7
2020-03-18,Tennessee State University,1,8
2020-04-10,Ballad Health In Northeast Tennessee,1,1
2020-04-10,Department Of Health,1,2
2020-04-10,Department Of Transportation,1,3
2020-04-10,Lee Company,1,4
2020-04-10,National Governors Association,1,5
2020-04-10,Republican Governors Association,1,6
2020-04-10,Senate Minority Leader,1,7
2020-04-10,Tennessee Emergency Management Agency,1,8
2020-04-10,Tennessee Justice Center,1,9
2020-04-10,Twitter,1,10
2020-04-10,United States,1,11
2020-04-10,Vanderbilt University,1,12
2020-04-17,Department Of Health,1,2
2020-04-17,Tennessee Department Of Health,1,3
2020-04-17,Tennessee Department Of Correction,2,1
2020-04-18,Aquinas College,2,7
2020-04-18,Boys Girls Club,2,8
2020-04-18,Encampment Outreach Program,2,9
2020-04-18,Erma Siegel Elementary School,2,10
2020-04-18,Salvation Army,2,11
2020-04-18,Salvation Army In Nashville,2,12
2020-04-18,Tennessee Department Of Human Services,2,13
2020-04-18,Ymca,2,14
2020-04-18,Department Of Health,3,6
2020-04-18,Metro Public Health Department,4,3
2020-04-18,Tennessee Supreme Court,4,4
2020-04-18,United States Today Network,4,5
2020-04-18,Tennessee Department Of Correction,5,1
2020-04-18,Tennessee Department Of Health,5,2
2020-04-20,Bureau Of Prisons,1,3
2020-04-20,Correctional Institute,1,4
2020-04-20,Sheriff Office,1,5
2020-04-20,Trousdale Turner Correctional Center,1,6
2020-04-20,Turney Center,1,7
2020-04-20,Tennessee Department Of Correction,2,1
2020-04-20,Turney Center Industrial,2,2
2020-04-23,Johns Hopkins University,1,1
2020-04-23,Life Care Center,1,2
2020-04-23,Paycheck Protection Program,1,3
2020-04-23,Tennessee Department Of Corrections,1,4
2020-04-23,Tennessee Department Of Health On,1,5
2020-04-23,Trousdale Turner Correctional Center,1,6
2020-04-23,Trump Administration,1,7
2020-04-23,Turney Center Industrial,1,8
2020-04-23,United States,1,9
2020-04-24,Christ Community Health Center,1,1
2020-04-24,Church Hill,1,2
2020-04-24,Church St,1,3
2020-04-24,Columbia State Community College,1,4
2020-04-24,First Methodist Church,1,5
2020-04-24,Gibson,1,6
2020-04-24,High School,1,7
2020-04-24,Services Drive In Cookeville,1,8
2020-04-24,Tennessee Department Of Health,1,9
2020-04-24,Tennessee Department Of Tourist Development,1,10
2020-04-24,Tennessee Hospital Association,1,11
