date,organization,count,rn
2020-03-06,Cannon Branch,1,1
2020-03-06,Crisp Co,1,2
2020-03-06,Georgia Department Of Transportation,1,3
2020-03-13,Dobbins Air Force,1,1
2020-03-13,Princess Cruises,1,2
2020-03-18,United States,1,1
2020-03-19,Emergency Management Agency,1,1
2020-03-19,Georgia Department Of Transportation,1,2
2020-04-13,Central Health District,1,1
2020-04-14,Department Of Public Health,2,2
2020-04-14,Georgia Department Of Public Health,2,3
2020-04-14,Central Health District,3,1
2020-04-15,Associated Press,1,1
2020-04-15,Centers For Disease,1,2
2020-04-15,Central Health District,1,3
2020-04-15,Department Of Public Health,1,4
2020-04-15,Eagle Health,1,5
2020-04-15,Emergency Operations Center,1,6
2020-04-15,Environmental Protection Agency,1,7
2020-04-15,Georgia Department Of Public Health,1,8
2020-04-15,Georgia National Guard,1,9
2020-04-15,National Guard,1,10
2020-04-18,Associated Press,1,1
2020-04-18,Central Health District,1,2
2020-04-18,Department Of Public Health,1,3
2020-04-18,Ethica Inc,1,4
2020-04-18,Georgia Department Of Public Health,1,5
2020-04-18,Georgia National Guard,1,6
2020-04-18,Georgia Regional Medical Center,1,7
2020-04-18,Heritage Inn Health,1,8
2020-04-18,View Health Care Center,1,9
2020-04-19,Alabama Department Of Public Health,1,1
2020-04-19,American Enterprise Institute,1,2
2020-04-19,Associated Press,1,3
2020-04-19,Emergency Management Agency,1,4
2020-04-19,Google,1,5
2020-04-19,New York Times,1,6
2020-04-22,Army National Guard,1,1
2020-04-22,Center Navicent Health,1,2
2020-04-22,Emergency Center,1,3
2020-04-22,Georgia Department Of Public Health,1,4
2020-04-22,Navicent Health,1,5
2020-04-22,Navicent Health Baldwin,1,6
2020-04-30,Browns Chapel African Methodist Episcopal Zion Church,1,1
2020-04-30,Facebook,1,2
2020-04-30,First Calvary Baptist Church,1,3
2020-04-30,Greater Revelations Worship Center,1,4
2020-04-30,Mattie Richland Baptist Church,1,5
2020-04-30,National African American Clergy Network,1,6
2020-04-30,National Congregations Study,1,7
2020-04-30,Pew Research Center,1,8
2020-04-30,Prospect African Methodist Episcopal Church,1,9
2020-05-01,Facebook,1,1
2020-05-01,First Calvary Baptist Church,1,2
2020-05-01,Mattie Richland Baptist Church,1,3
2020-05-01,National Congregations Study,1,4
2020-05-01,Pew Research Center,1,5
