date,organization,count,rn
2020-03-11,Florida Department Of Health,1,1
2020-03-25,Public Health,1,1
2020-03-25,York Department Of Health,1,2
2020-03-25,York State Department Of Health,1,3
2020-04-16,Florida Department Of Health,1,1
2020-04-20,Emergency Management Agency,1,1
2020-04-20,Javits Center,1,2
2020-04-20,Quartermaster Company,1,3
2020-04-25,Parklands Care Center On,1,1
2020-04-25,University Of Florida,1,2
2020-04-26,Florida Department Of Health,1,1
2020-04-26,Parklands Care Center On,1,2
2020-04-26,University Of Florida,1,3
2020-05-05,National Security Council,1,1
2020-05-05,New York Times,1,2
2020-05-05,Texas Air National Guard,1,3
2020-05-05,World Trade Center,1,4
2020-05-06,National Security Council,1,1
2020-05-06,New York Times,1,2
2020-05-06,Texas Air National Guard,1,3
2020-05-31,Cnn,1,1
2020-05-31,National Guard,1,2
2020-05-31,National Security Advisor Robert O Brien,1,3
2020-05-31,Oval Office On,1,4
2020-05-31,Pittsburgh Police,1,5
2020-05-31,White House,1,6
