date,organization,count,rn
2020-03-07,Bipatrisan Congressional Coronavirus Task,1,1
2020-03-07,Centers For Disease,1,2
2020-03-07,Central Bucks School District,1,3
2020-03-07,Central Bucks South High School,1,4
2020-03-07,Congress On,1,5
2020-03-07,Health Dr,1,6
2020-03-07,Pennsylvania Emergency Management Agency,1,7
2020-03-07,Tamanend Middle School,1,8
2020-03-07,Tohickon Middle School,1,9
2020-03-07,United States,1,10
2020-03-10,Pennsylvania Chamber Orchestra,1,1
2020-03-10,Princess Cruises,1,2
2020-03-10,Princeton University,1,3
2020-03-10,Stanford University,1,4
2020-03-10,United States Department Of Agriculture,1,5
2020-03-10,World Health Organization,1,6
2020-03-12,James Beard Foundation,1,1
2020-03-14,Associated Press,1,1
2020-03-14,Centers For Disease,1,2
2020-03-14,Egyptian Embassy,1,3
2020-03-14,Loyalsock Township School District,1,4
2020-03-14,Lycoming College,1,5
2020-03-14,Texas Department Of Health,1,6
2020-03-15,Centre For Diseases,1,4
2020-03-15,Department Of Health,1,5
2020-03-15,United States,1,6
2020-03-15,Us State Department,1,7
2020-03-15,Centers For Disease,3,1
2020-03-15,Egyptian Embassy,3,2
2020-03-15,Texas Department Of Health,3,3
2020-03-16,Fortunoff Backyard,1,1
2020-03-16,Moe Southwest Grill,1,2
2020-03-16,Party City,1,3
2020-03-16,Party City Holdco Inc,1,4
2020-03-16,Pom Melville,1,5
2020-03-17,Big Twins Motorcycle Club,1,1
2020-03-17,Centers For Disease,1,2
2020-03-17,Cultural Center,1,3
2020-03-17,Diocese Of Scranton,1,4
2020-03-17,Dom Shoe Repair In Center City,1,5
2020-03-17,Fashion District In Center City,1,6
2020-03-17,Gmeiner Art Cultural Center,1,7
2020-03-17,Green Free Library,1,8
2020-03-17,Health Department,1,9
2020-03-17,Independence Visitors Center,1,10
2020-03-17,Little League International,1,11
2020-03-17,Little League Museum,1,12
2020-03-17,Little League Stadium Gift Shop,1,13
2020-03-17,Muncy Bank,1,14
2020-03-17,National Guard,1,15
2020-03-17,Sam Club,1,16
2020-03-17,Sam Club On Lycoming Mall Circle,1,17
2020-03-17,Visitors Information Center,1,18
2020-03-17,World Of Little League Museum,1,19
2020-03-18,Bells Church,1,1
2020-03-18,Boscov Department,1,2
2020-03-18,Bucknell Small Business Development Center,1,3
2020-03-18,Bucknell University,1,4
2020-03-18,Children Health Fair,1,5
2020-03-18,Christ Evangelical Lutheran Church,1,6
2020-03-18,Christ Memorial Episcopal Church,1,7
2020-03-18,Christ United Lutheran Church,1,8
2020-03-18,Community Health,1,9
2020-03-18,Community Hospital,1,10
2020-03-18,Danville Area Community Center,1,11
2020-03-18,Danville Riverside Women Federated Missionary Society Lenten,1,12
2020-03-18,Danville School Board,1,13
2020-03-18,Degenstein Community Library,1,14
2020-03-18,End Library,1,15
2020-03-18,Faith Lutheran Church,1,16
2020-03-18,Hendrickson United Methodist Church,1,17
2020-03-18,Hospice Of Evangelical Remembrance Service,1,18
2020-03-18,Hospital Remembrance Service,1,19
2020-03-18,John United Church,1,20
2020-03-18,Linkedin,1,21
2020-03-18,Miller Center,1,22
2020-03-18,Milton Fire Department,1,23
2020-03-18,Montour Preserve Visitor Center Environmental Education Center,1,24
2020-03-18,Rosedale Chorale At Buffalo Mennonite Church,1,25
2020-03-18,Saints Episcopal Church,1,26
2020-03-18,Shiloh United Church,1,27
2020-03-18,Thomas Beaver Free Library,1,28
2020-03-18,Trinity United Church,1,29
2020-03-21,Associated Press,1,1
2020-03-21,Aviation Administration,1,2
2020-03-21,Mccarran International Airport In Las Vegas,1,3
2020-03-21,York Air Route Traffic Control Center,1,4
2020-03-22,Department Of Health,1,1
2020-03-22,Health Dr,1,2
2020-03-22,Pennsylvania Department Of Health,1,3
2020-03-23,Centers For Disease,1,2
2020-03-23,College Affordability,1,3
2020-03-23,College Cost Fears,1,4
2020-03-23,College Uncertainty,1,5
2020-03-23,Department Of Education,1,6
2020-03-23,Lycoming College,1,7
2020-03-23,National Association Of College Admission Counseling,1,8
2020-03-23,National Association Of College Admission Counselors,1,9
2020-03-23,National Center,1,10
2020-03-23,Pandemic Affects College Decisions,1,11
2020-03-23,Pennsylvania Department Of Health,1,12
2020-03-23,Pennsylvania Supreme Court,1,13
2020-03-23,Johns Hopkins University,2,1
2020-03-26,Central Pa Food Bank,1,1
2020-03-26,Children Health Insurance Program,1,2
2020-03-26,Facebook,1,3
2020-03-26,Great Island Presbyterian Church,1,4
2020-03-26,Human Services,1,5
2020-03-26,Love Center,1,6
2020-03-26,Love Center Cafe,1,7
2020-03-26,Renovo Fire Department,1,8
2020-03-26,Twitter,1,9
2020-03-26,United States,1,10
2020-03-26,Walmart,1,11
2020-03-26,White House Coronavirus Task,1,12
2020-03-27,Facebook,1,1
2020-03-27,Tribune Content Agency,1,2
2020-03-27,Twitter,1,3
2020-03-27,United States,1,4
2020-03-27,Walmart,1,5
2020-03-27,White House Coronavirus Task,1,6
2020-03-29,Nan,1,1
2020-03-30,Facebook,1,1
2020-03-30,United States,1,2
2020-03-30,Walmart,1,3
2020-03-30,White House Coronavirus Task,1,4
2020-04-01,Lycoming School District,1,1
2020-04-01,Pennsylvania Department Of Education,1,2
2020-04-07,Nan,1,1
2020-04-10,Staff At Upstate University Hospital,1,1
2020-04-10,University Hospital,1,2
2020-04-12,Centers For Disease,1,1
