date,organization,count,rn
2020-03-17,Centers For Disease,1,1
2020-03-17,Drug Court,1,2
2020-03-17,First District Drug Court,1,3
2020-03-17,Mississippi Supreme Court,1,4
2020-03-17,Participants In Drug Court,1,5
2020-03-23,Mississippi Community College,1,1
2020-04-02,Bulldog Club,2,1
2020-04-02,First United Methodist Church,2,2
2020-04-02,Jude Children Research Hospital,2,3
2020-04-02,Mississippi Community College,2,4
2020-04-02,Mississippi Medical Center,2,5
2020-04-02,Mississippi State University,2,6
2020-04-02,Tiger Den Coffee Club,2,7
2020-04-02,Wheeler High School,2,8
2020-06-16,Apple Distinguished School,2,1
2020-06-16,Board Of Trustees,2,2
2020-06-16,Mississippi Community College,2,3
2020-06-16,United States,2,4
