date,organization,count,rn
2020-03-10,Osceola School District,1,1
2020-03-10,Prescott School District,1,2
2020-03-10,Public Health Department,1,3
2020-03-10,School District Of New Richmond,1,4
2020-03-10,School District Of Somerset,1,5
2020-03-10,Wisconsin Department Health Services,1,6
2020-03-10,Wisconsin Health Department,1,7
2020-03-24,Department Of Workforce Development,1,1
2020-03-24,Impressions Inc,1,2
2020-03-24,Production Inc,1,3
2020-03-24,Tower Supply Inc,1,4
2020-03-24,University Of Wisconsin,1,5
2020-03-24,Wisconsin Central School Bus,1,6
2020-04-02,Amery City Council,1,1
2020-04-02,Amery Community Club,1,2
2020-04-02,Amery Economic Development Corporation,1,3
2020-04-02,Amery Fall Festival Committee,1,4
2020-04-02,Amery High School,1,5
2020-04-02,Amery School District,1,6
2020-04-02,Authority Edge Consulting,1,7
2020-04-02,Campaign Registration Statement,1,8
2020-04-02,City Council,1,9
2020-04-02,Claire,1,10
2020-04-02,Community Development Block Grant,1,11
2020-04-02,Economic Development,1,12
2020-04-02,Electronics Supervisor,1,13
2020-04-02,Electronics Technician,1,14
2020-04-02,High School,1,15
2020-04-02,Pedestrian Task,1,16
2020-04-02,School District Of Amery,1,17
2020-04-02,Us Navy,1,18
2020-04-02,Wisconsin Association Of School Boards,1,19
2020-04-03,Barnes Inc,1,1
2020-04-03,City Council On,1,2
2020-04-03,City Economic Development,1,3
2020-04-03,Community Development,1,4
2020-04-03,Coughlin Enterprises Inc,1,5
2020-04-03,Fc Lands,1,6
2020-04-03,Housing Fund,1,7
2020-04-03,Madison Area Technical College,1,8
2020-04-03,Meijer,1,9
2020-04-03,Wisconsin Department Of Revenue,1,10
2020-04-20,American Center Business Park,1,1
2020-04-20,Bethel Lutheran Church,1,2
2020-04-20,Burke Lutheran Church,1,3
2020-04-20,Lutheran Church,1,4
2020-04-20,Sun Prairie Lutheran Church,1,5
2020-04-23,Democratic Party Of Wisconsin,1,1
2020-04-23,Republican Assembly,1,2
2020-04-23,Wisconsin Supreme Court,1,3
2020-05-12,First Lutheran Church,1,1
2020-05-12,Nebraska National Guard,1,2
2020-05-13,First Lutheran Church,1,1
2020-05-13,Nebraska National Guard,1,2
2020-05-15,A Marquette Law School,1,1
2020-05-15,Glock,1,2
2020-05-15,Legislature On,1,3
2020-05-15,New York Times,1,4
2020-05-15,Supreme Court,1,5
2020-07-02,Google,1,1
2020-07-02,No Trace Center,1,2
2020-07-02,Twitter,1,3
