date,organization,count,rn
2020-03-27,Drug Administration,2,1
2020-03-27,Guthrie Center,2,2
2020-03-27,Hygienic Lab,2,3
2020-03-27,Iowa Department Of Public Health,2,4
2020-03-27,Reynolds Orders Retail Stores To Close,2,5
2020-03-27,Senate On,2,6
2020-03-27,U-S Senate,2,7
2020-03-30,Iowa Department Of Public Health,1,1
2020-04-08,Guthrie Center,1,1
2020-04-08,United States,1,2
2020-04-08,Windy Gap To Guthrie Center,1,3
2020-04-08,Young,1,4
2020-05-01,Cleveland Clinic Martin Health,2,7
2020-05-01,Eaton,2,8
2020-05-01,Health Science Academy,2,9
2020-05-01,Clark Advanced Learning Center,4,1
2020-05-01,Grinnell College,4,2
2020-05-01,Jensen Beach High School,4,3
2020-05-01,Palm City Chamber,4,4
2020-05-01,Stuart Middle School,4,5
2020-05-01,University Of Florida,4,6
2020-07-11,Environmental Protection Agency,1,1
2020-07-11,Iowa Corn Growers Association,1,2
2020-07-11,Iowa Renewable Fuels Infrastructure Program,1,3
