date,organization,count,rn
2020-03-24,Green Hill High School,1,1
2020-03-24,Juliet High School,1,2
2020-03-24,Wilson Middle School,1,3
2020-03-25,Facebook,1,1
2020-03-25,First Baptist Church,1,2
2020-03-25,First Christian Church,1,3
2020-03-25,Harbor Church,1,4
2020-03-25,Kingdom Culture Church,1,5
2020-03-25,Rock Fellowship Church,1,6
2020-04-01,Johnson City,1,1
2020-04-01,National Institute For Allergy,1,2
2020-04-01,Staff Writer Jonathan Roberts On,1,3
2020-04-01,Tennessee Department Of Health,1,4
2020-04-01,Tennessee Department Of Transportation,1,5
2020-04-01,Tennessee State University,1,6
2020-04-23,Beer Army Burger Company,1,1
2020-04-23,Department Of Health,1,2
2020-04-23,Food Lion,1,3
2020-04-23,Harris Teeter,1,4
2020-04-23,Piggly Wiggly,1,5
2020-05-13,Facebook,1,1
2020-05-26,Drug Coalition,1,1
2020-05-26,Insight Alliance,1,2
2020-05-26,National Institute Of Food,1,3
2020-05-26,Tennessee Suicide Prevention Network,1,4
