date,organization,count,rn
2020-03-31,Louisiana Department Of Health,1,1
2020-04-02,Department Of Public Safety,1,1
2020-04-02,Elayn Hunt Correctional Center,1,2
2020-04-02,Lincoln Center,1,3
2020-04-02,Louisiana Department Of Health,1,4
2020-04-02,New York Times,1,5
2020-04-02,United States,1,6
