date,organization,count,rn
2020-03-13,Centers For Disease,1,1
2020-03-13,Public Health Department,1,2
2020-03-13,United States,1,3
2020-03-13,Wisconsin Department Of Health Services,1,4
2020-03-13,World Health Organization,1,5
2020-03-14,Nan,1,1
2020-03-18,Luke Medical Center,1,1
2020-03-19,Church Services,1,1
2020-03-19,Sheriff Department Staff,1,2
2020-03-19,Wisconsin Department Of Transportation,1,3
2020-03-25,Nan,1,1
2020-03-31,Public Health Department,2,1
2020-03-31,Wisconsin Department Of Health Services,2,2
2020-04-05,Department Of Health Services,1,1
2020-04-07,Wisconsin National Guard,1,1
2020-04-14,Wisconsin Department Of Health Services,1,1
2020-04-18,Families Party,1,1
2020-04-18,Howard Fuller Collegiate Academy,1,2
2020-04-18,Marquette University Law School Lubar Center,1,3
2020-04-29,Administrative Center,1,1
2020-04-29,Department Of Health Service,1,2
2020-04-29,Youtube,1,3
2020-05-08,Morgan,1,1
2020-05-08,Wisconsin Department Of Health Services,1,2
2020-05-09,Boys Girls Club,1,1
2020-05-09,Boys Girls Club Of Door,1,2
2020-05-09,Gibraltar Fire Department,1,3
2020-05-09,Sevastopol High School,1,4
2020-05-09,Southern Door High School,1,5
2020-05-13,Algoma High School,1,1
2020-05-13,Ashwaubenon High School,1,2
2020-05-13,Bay Port High School,1,3
2020-05-13,Casco High School,1,4
2020-05-13,Denmark High School,1,5
2020-05-13,Department Of Health Services,1,6
2020-05-13,Gillett High School,1,7
2020-05-13,Green Bay,1,8
2020-05-13,Howard-Suamico School District,1,9
2020-05-13,Lena High School,1,10
2020-05-13,Notre Dame Academy,1,11
2020-05-13,Pere High School,1,12
2020-05-13,Pulaski Community School District,1,13
2020-05-13,Pulaski High School,1,14
2020-05-13,Suring High School,1,15
2020-05-15,Appleton Health,1,1
2020-05-15,Armed Forces Dr,1,2
2020-05-15,Assembly Majority Leader Jim Steineke R-Kaukauna,1,3
2020-05-15,Facebook,1,4
2020-05-15,Fox Valley Technical College,1,5
2020-05-15,Health Officer,1,6
2020-05-15,Human Services,1,7
2020-05-15,Menasha Public Health,1,8
2020-05-15,Public Health Officer,1,9
2020-05-15,Resch Center,1,10
2020-05-15,Supreme Court,1,11
2020-05-15,Union Grove,1,12
2020-05-15,Winnebago County Public Health Department,1,13
2020-05-15,Wisconsin Counties Association,1,14
2020-05-15,Wisconsin Department Of Health Services,1,15
2020-05-15,Wisconsin Department Of Veterans Affairs,1,16
2020-05-15,Wisconsin Economic Development Corporation,1,17
2020-05-15,Wisconsin Supreme Court,1,18
2020-05-17,Department Of Health Services,1,3
2020-05-17,Facebook,1,4
2020-05-17,Supreme Court,1,5
2020-05-17,Twitter,1,6
2020-05-17,Vincent De Paul Society,1,7
2020-05-17,Wisconsin Hospital Association,1,8
2020-05-17,Workforce Connection Center,1,9
2020-05-17,Goodwill Industries Of Southeastern Wisconsin,2,1
2020-05-17,Wisconsin Supreme Court,2,2
2020-05-21,Curt Hogg Now News Group,1,1
2020-05-21,Schuetze Recreation Center On,1,2
2020-05-21,Scott Ash Now News Group,1,3
2020-05-21,Sears,1,4
2020-05-21,Twitter,1,5
2020-05-21,Whitefish Bay High School On,1,6
2020-05-21,Wisconsin Supreme Court,1,7
