date,organization,count,rn
2020-03-17,Centers For Disease,1,1
2020-03-17,Department Of Health,1,2
2020-03-17,Florida Department Of Health,1,3
2020-03-17,Hardee,1,4
2020-03-30,Sarasota County School District,1,1
2020-03-30,Virtual School,1,2
2020-04-09,Publix,1,1
2020-04-09,Sam Club,1,2
2020-04-09,Union In Jacksonville,1,3
2020-04-09,United States,1,4
2020-04-19,Carolina Department Of Health,2,1
2020-04-19,Hardee Help Center,2,2
2020-04-19,Human Services,2,3
2020-04-19,Johns Hopkins University,2,4
2020-04-19,Larson Dairy Inc,2,5
2020-04-19,Paycheck Protection Program,2,6
2020-04-19,Publix,2,7
2020-05-02,Chinese Communist Party,1,1
2020-05-02,Florida Department Of Agriculture Consumer Services,1,2
