date,organization,count,rn
2020-02-01,Centers For Disease,1,12
2020-02-01,Department Of Defense,1,13
2020-02-01,Department Of Homeland Security,1,14
2020-02-01,Department Of Public Health,1,15
2020-02-01,Kaiser Family Foundation,1,16
2020-02-01,Massachusetts Department Of Public Health,1,17
2020-02-01,Massachusetts Public Health,1,18
2020-02-01,National Center,1,19
2020-02-01,National Institute Of Allergy,1,20
2020-02-01,National Security Council,1,21
2020-02-01,Public Health Emergency Of International Concern,1,22
2020-02-01,Tribune Content Agency,1,23
2020-02-01,United Airlines,1,24
2020-02-01,Wesleyan University,1,25
2020-02-01,Yale New Haven Health,1,26
2020-02-01,Yale University,1,27
2020-02-01,Aerospace Components Manufacturers,2,3
2020-02-01,Aetna,2,4
2020-02-01,American Airlines,2,5
2020-02-01,Associated Press,2,6
2020-02-01,Delta Air Lines,2,7
2020-02-01,Health Corp,2,8
2020-02-01,Human Services,2,9
2020-02-01,Stanley Black Decker Inc,2,10
2020-02-01,United Technologies Corp,2,11
2020-02-01,World Health Organization,5,2
2020-02-01,United States,6,1
2020-02-02,Bradley International Airport,1,15
2020-02-02,Centers For Disease,1,16
2020-02-02,Connecticut Airport Authority,1,17
2020-02-02,Wesleyan University,1,18
2020-02-02,White House,1,19
2020-02-02,Health Department,2,13
2020-02-02,Yale University,2,14
2020-02-02,A Wesleyan University,3,5
2020-02-02,Bellevue Hospital Center,3,6
2020-02-02,Department Of Public Health,3,7
2020-02-02,Emergency Operation Center,3,8
2020-02-02,Human Services,3,9
2020-02-02,Massachusetts Public Health,3,10
2020-02-02,Office Of Emergency Management,3,11
2020-02-02,York City Department Of Health,3,12
2020-02-02,Connecticut Department Of Public Health,4,1
2020-02-02,Massachusetts Department Of Public Health,4,2
2020-02-02,United States,4,3
2020-02-02,World Health Organization,4,4
2020-02-03,A Wesleyan University,1,4
2020-02-03,American Civil Liberties Union,1,5
2020-02-03,Bellevue Hospital Center,1,6
2020-02-03,Bradley International Airport,1,7
2020-02-03,Centers For Disease,1,8
2020-02-03,Connecticut Airport Authority,1,9
2020-02-03,Connecticut Department Of Public Health,1,10
2020-02-03,Connecticut Supreme Court,1,11
2020-02-03,Department Of Public Health,1,12
2020-02-03,Emergency Operation Center,1,13
2020-02-03,Georgia State University,1,14
2020-02-03,Health Department,1,15
2020-02-03,Human Services,1,16
2020-02-03,Icahn School Of Medicine At Mount Sinai,1,17
2020-02-03,Indonesian Foreign Ministry,1,18
2020-02-03,Infectious Disease Dynamics At Pennsylvania State University,1,19
2020-02-03,Massachusetts Public Health,1,20
2020-02-03,National Institutes Of Health,1,21
2020-02-03,Office Of Emergency Management,1,22
2020-02-03,Roskilde University,1,23
2020-02-03,University Of Michigan,1,24
2020-02-03,Wesleyan University,1,25
2020-02-03,Yale University,1,26
2020-02-03,York City Department Of Health,1,27
2020-02-03,Massachusetts Department Of Public Health,2,2
2020-02-03,World Health Organization,2,3
2020-02-03,United States,4,1
2020-02-04,Associated Press,1,18
2020-02-04,Connecticut Department Of Public Health,1,19
2020-02-04,District Department Of Health,1,20
2020-02-04,Karen Scott Massachusetts Institute Of Technology,1,21
2020-02-04,Massachusetts Institute Of Technology,1,22
2020-02-04,Nan,1,23
2020-02-04,Uncas Health District,1,24
2020-02-04,Advocacy Institute,2,6
2020-02-04,Bradley International Airport,2,7
2020-02-04,Connecticut Association Of Boards Of Education,2,8
2020-02-04,Department Of Public Health,2,9
2020-02-04,Krasnodar Center,2,10
2020-02-04,Midstate Medical Center,2,11
2020-02-04,National Center,2,12
2020-02-04,Organization For Economic Cooperation,2,13
2020-02-04,University Of Connecticut,2,14
2020-02-04,Vincent Medical Center,2,15
2020-02-04,World Health Organization,2,16
2020-02-04,Yale Institute For Global Health,2,17
2020-02-04,National Partnership For Women,4,3
2020-02-04,Taco Bell,4,4
2020-02-04,Walmart,4,5
2020-02-04,Centers For Disease,7,2
2020-02-04,United States,9,1
2020-02-05,Department Of Public Health,1,7
2020-02-05,Kaiser Health News,1,8
2020-02-05,Massachusetts Institute Of Technology,1,9
2020-02-05,World Health Organization,1,10
2020-02-05,Centers For Disease,2,2
2020-02-05,National Partnership For Women,2,3
2020-02-05,Organization For Economic Cooperation,2,4
2020-02-05,Taco Bell,2,5
2020-02-05,Walmart,2,6
2020-02-05,United States,3,1
2020-02-06,Centers For Disease,1,2
2020-02-06,Department Of Public Health,1,3
2020-02-06,Human Services,1,4
2020-02-06,Human Services Alex Azar,1,5
2020-02-06,National Partnership For Women,1,6
2020-02-06,Taco Bell,1,7
2020-02-06,Walmart,1,8
2020-02-06,White House,1,9
2020-02-06,Wisconsin Department Of Health Services,1,10
2020-02-06,World Health Organization,1,11
2020-02-06,United States,2,1
2020-02-07,Facebook,1,7
2020-02-07,Massachusetts Institute Of Technology,1,8
2020-02-07,Centers For Disease,2,1
2020-02-07,National Partnership For Women,2,2
2020-02-07,Organization For Economic Cooperation,2,3
2020-02-07,Taco Bell,2,4
2020-02-07,United States,2,5
2020-02-07,Walmart,2,6
2020-02-08,Centers For Disease,1,2
2020-02-08,Congress On,1,3
2020-02-08,Connecticut Department Of Public Health,1,4
2020-02-08,Division Of Emergency Management,1,5
2020-02-08,New York Times,1,6
2020-02-08,Public Health Lab In Rocky Hill,1,7
2020-02-08,Us Bradley International Airport,1,8
2020-02-08,Yale Global Health Justice Partnership,1,9
2020-02-08,Yale Institute For Global Health,1,10
2020-02-08,Yale Law School,1,11
2020-02-08,Yale School Of Medicine,1,12
2020-02-08,Yale School Of Public Health,1,13
2020-02-08,United States,2,1
2020-02-09,School Superintendent Chris Clouet,1,6
2020-02-09,Bradley International Airport,2,2
2020-02-09,Centers For Disease,2,3
2020-02-09,Public Health Management Of Persons,2,4
2020-02-09,United States,2,5
2020-02-09,Department Of Public Health,3,1
2020-02-10,Bradley International Airport,2,15
2020-02-10,Department Of Public Health,2,16
2020-02-10,Public Health Management Of Persons,2,17
2020-02-10,Xinhua News Agency,2,18
2020-02-10,York Stock Exchange,2,19
2020-02-10,Health Security,3,11
2020-02-10,House Foreign Relations Committee,3,12
2020-02-10,Johns Hopkins University Center,3,13
2020-02-10,University Of Connecticut,3,14
2020-02-10,China Agricultural University,5,3
2020-02-10,Connecticut Department Of Public Health,5,4
2020-02-10,Drug Administration,5,5
2020-02-10,Human Services,5,6
2020-02-10,National Institutes Of Health,5,7
2020-02-10,Senate Democrats,5,8
2020-02-10,Senate Foreign Affairs Committee,5,9
2020-02-10,Yale School Of Public Health,5,10
2020-02-10,Centers For Disease,7,1
2020-02-10,United States,7,2
2020-02-11,Agriculture Department,1,10
2020-02-11,Armed Services Seapower Subcommittee,1,11
2020-02-11,Bipartisan Commission On Biodefense,1,12
2020-02-11,Community Development Block Grant,1,13
2020-02-11,Concord City Council,1,14
2020-02-11,Defense Department,1,15
2020-02-11,Department Of Health,1,16
2020-02-11,Department Of Homeland Security,1,17
2020-02-11,Department Of Housing,1,18
2020-02-11,Development Department,1,19
2020-02-11,Education Department,1,20
