date,organization,count,rn
2020-03-18,Carver Brewing Co,1,1
2020-03-18,Carver Brewing Co At Carver Brewing Co,1,2
2020-03-18,Colorado Department Of Public Health,1,3
2020-03-18,Colorado Hotel,1,4
2020-03-18,Colorado Unemployment Insurance Division,1,5
2020-03-18,Facebook,1,6
2020-03-18,Office Spiritorium,1,7
2020-03-18,San Juan Basin Public Health,1,8
2020-03-18,Steamworks Brewing Co,1,9
2020-03-18,Strater Hotel,1,10
2020-03-26,Breeder Release Adoption Service,1,1
2020-03-26,Department Of Agriculture,1,2
2020-03-26,Humane Society,1,3
2020-03-26,Humane Society In Boulder,1,4
2020-03-26,Maxfund Animal Adoption Center,1,5
2020-03-30,Colorado Restaurant Association,1,1
2020-03-30,Durango Chamber,1,2
2020-03-31,Colorado Restaurant Association,1,1
2020-03-31,Durango Chamber,1,2
2020-04-19,Beckett Paper Co,1,1
2020-04-19,Colorado Women College,1,2
2020-04-19,Hamilton Community Foundation,1,3
2020-04-19,Hamilton High School,1,4
2020-04-19,Trinity Episcopal Church,1,5
2020-04-21,Beckett Paper Co,1,1
2020-04-21,Colorado Women College,1,2
2020-04-21,Hamilton Community Foundation,1,3
2020-04-21,Hamilton High School,1,4
2020-04-21,Trinity Episcopal Church,1,5
2020-05-05,Carver Brewing Co,1,1
2020-05-05,Community Emergency Relief Fund,1,2
2020-05-05,Community Foundation Serving Southwest Colorado,1,3
2020-05-05,Durango Food Bank,1,4
2020-05-05,Durango School District,1,5
2020-05-05,Plata County Senior Center,1,6
2020-05-07,Commission On Family Medicine,1,1
2020-05-07,Department Of Health Care,1,2
2020-05-07,Department Of Transportation,1,3
2020-05-07,House Finance Committee,1,4
2020-05-07,Legislature Joint Budget Committee,1,5
2020-05-07,Transportation Department,1,6
2020-05-21,Animas Trading Co,1,1
2020-05-21,Associated Press,1,2
2020-05-21,Colorado Restaurant Association Durango,1,3
2020-05-21,Durango Chamber,1,4
2020-05-21,Durango Police Cmdr,1,5
2020-05-21,San Juan Basin Public Health,1,6
2020-05-22,Animas Trading Co,1,1
2020-05-22,Associated Press,1,2
2020-05-22,Colorado Restaurant Association Durango,1,3
2020-05-22,Durango Chamber,1,4
2020-05-22,Durango Police Cmdr,1,5
2020-05-22,San Juan Basin Public Health,1,6
