date,organization,count,rn
2020-03-18,Department Of Child,1,2
2020-03-18,Governor Office Of Homeland Security,1,3
2020-03-18,Louisiana National Guard,2,1
2020-03-19,Access Health Louisiana,1,1
2020-03-19,Department Of Child,1,2
2020-03-19,Governor Office Of Homeland Security,1,3
2020-03-19,Kenner,1,4
2020-03-19,Louisiana Department Of Health,1,5
2020-03-19,Louisiana National Guard,1,6
2020-03-19,National Guard,1,7
2020-03-30,Nan,1,1
2020-04-02,Ringgold Police Department Facebook,1,1
2020-04-20,Shreveport Police,1,1
2020-04-28,Louisiana Department Of Public Health,1,1
2020-05-13,Nan,1,1
2020-05-18,Catholic Community Foundation,1,1
2020-05-18,Convention Center,1,2
2020-05-18,Governor Office Of Homeland Security,1,3
2020-05-18,Health Department,1,4
2020-05-18,Kenner,1,5
2020-05-18,Kenner Police Department,1,6
2020-05-18,Louisiana Children Museum,1,7
2020-05-18,Louisiana Department Of Health,1,8
2020-05-18,Louisiana Workforce Commission,1,9
2020-05-18,Loyola Law School,1,10
2020-05-18,Morial Convention Center,1,11
2020-06-06,Facebook,1,1
2020-06-06,Kellogg Hubbard Library In Montpelier,1,2
