date,organization,count,rn
2020-02-01,Cabinet For Health,1,1
2020-02-01,Centers For Disease,1,2
2020-02-01,Clinical Affairs Dr,1,3
2020-02-01,Family Services,1,4
2020-02-01,Kentucky Department For Public Health,1,5
2020-02-01,Kentucky Department Of Public Health,1,6
2020-02-28,City Health Officials,1,1
2020-02-28,Department For Public Health,1,2
2020-02-28,Kentucky Health Department Association,1,3
2020-03-13,Corbin Presbyterian Church,1,3
2020-03-13,Creek Church,1,4
2020-03-13,Faith Assembly Of God,1,5
2020-03-13,First Baptist Church,1,6
2020-03-13,Pastor Of First Christian Church,1,7
2020-03-13,Communications Frank Shelton,2,2
2020-03-13,Facebook,3,1
2020-03-14,Nan,1,1
2020-03-17,American Enterprise Institute,1,1
2020-03-17,Democrats In Congress,1,2
2020-03-17,Senate Democrats,1,3
2020-03-17,Senate Republicans,1,4
2020-03-17,United States,1,5
2020-03-25,Haven Harper Community Funeral Home,1,1
2020-03-25,Indiana Funeral Directors Association,1,2
2020-03-26,Kentucky Department For Public Health,1,1
2020-03-26,Whitley Knox Health Department,1,2
2020-03-27,Centers For Disease,1,1
2020-03-27,Daniel Boone National Forest,1,2
2020-03-27,Department Of Corrections,1,3
2020-03-27,Kentucky Department For Public Health,1,4
2020-03-27,National Ag Week,1,5
2020-03-27,National Agriculture Week Is,1,6
2020-03-27,School District Finance Corp,1,7
2020-03-27,United States,1,8
2020-03-27,Wayne National Forest,1,9
2020-03-27,Whitley Knox Health Department,1,10
2020-03-27,Ymca,1,11
2020-03-28,American Civil Liberties Union,1,1
2020-03-28,Circuit Court,1,2
2020-03-28,Indiana Supreme Court,1,3
2020-03-28,National Ag Week,1,4
2020-03-28,National Agriculture Week Is,1,5
2020-03-28,Supreme Court,1,6
2020-03-28,United States,1,7
2020-04-05,Corbin City Commission,2,1
2020-04-05,Kentucky Association Of Counties,2,2
2020-04-05,Webex,2,3
2020-04-08,Credit Micropulse Incorporated,1,1
2020-04-08,Mcdonald,1,2
2020-04-08,Senate Majority Leader Mitch Mcconnell,1,3
2020-04-10,Nan,1,1
2020-04-12,Centers For Disease,1,1
2020-04-12,World Health Organization,1,2
2020-04-16,Nan,1,1
2020-04-28,Community Harvest,1,1
2020-04-28,Community Harvestdistributed,1,2
2020-04-28,Indiana National Guard,1,3
2020-04-28,National Guard,1,4
2020-04-28,Walmart,1,5
2020-04-29,Alaska Airlines,1,1
2020-04-29,Boeing,1,2
2020-04-29,Costco,1,3
2020-04-29,Department Of Defense,1,4
2020-04-29,Starbucks,1,5
2020-04-30,Church Financial Health Index,1,1
2020-04-30,Contractors Program,1,2
2020-04-30,Firm Berkowitz Pollack Brant,1,3
2020-04-30,Paycheck Protection Program,1,4
2020-04-30,United States,1,5
2020-05-05,Facebook,1,1
2020-05-05,Horizon Bank,1,2
2020-05-05,National Guard,1,3
2020-05-05,Northeastern Center,1,4
2020-05-07,Facebook,1,1
2020-05-07,Kentucky National Guard,1,2
2020-05-07,Kroger,1,3
2020-05-07,Lynn Camp High School,1,4
2020-05-07,National Guard,1,5
2020-05-07,White House,1,6
2020-05-18,American Heart Association,1,1
2020-05-18,Arts United Of Greater Fort Wayne Inc,1,2
2020-05-18,Asher Agency,1,3
2020-05-18,Division Of Fish,1,4
2020-05-18,Facebook,1,5
2020-05-18,Indiana Regional Partnership,1,6
2020-05-18,Lutheran Health Network,1,7
2020-05-18,Supreme Court,1,8
2020-05-18,Van Wert Area Performing Arts Foundation,1,9
2020-05-19,Corbin Primary School,1,1
2020-05-19,Facebook,1,2
2020-05-19,Kentucky National Guard,1,3
2020-05-19,Knox Central High School,1,4
2020-05-19,Lynn Camp High School,1,5
2020-05-27,Nan,1,1
2020-05-28,Communications Workers Of America,1,1
2020-05-28,Dill Pickle Co,1,2
2020-05-28,International Union,1,3
2020-05-28,Managers Association,1,4
2020-05-28,Mcdonald,1,5
2020-05-28,National Labor Relations Board,1,6
2020-05-28,Workers Union,1,7
2020-06-05,Democratic Party,1,1
