date,organization,count,rn
2020-06-04,Adidas,1,1
2020-06-04,Asian Association,1,2
2020-06-04,College Rakesh Khurana,1,3
2020-06-04,Community Leaders,1,4
2020-06-04,Generational African American Studies Association,1,5
2020-06-04,Harvard Black Premedical Society,1,6
2020-06-04,Harvard College Democrats,1,7
2020-06-04,Harvard Divinity School,1,8
2020-06-04,Harvard-Radcliffe Asian American Association,1,9
2020-06-04,Instagram,1,10
2020-06-04,Movement For Black,1,11
2020-06-04,Students Association,1,12
2020-06-04,United States,1,13
2020-06-04,Youtube,1,14
